"","logFC","logCPM","LR","PValue","FDR"
"FBgn0039651",2.03989885421605,2.55992291380316,24.7705051380909,6.45781211698575e-07,4.73072282988491e-05
"FBgn0038706",3.84753627777697,5.17123188258774,24.7418318705792,6.55459886278848e-07,4.7793950041166e-05
"FBgn0038258",3.29637121612739,3.89965035164483,24.6871220410251,6.74332581922384e-07,4.89434938492053e-05
"FBgn0034127",3.16468926669179,3.58438633204051,24.6429199532463,6.89977757644435e-07,4.98493104720177e-05
"FBgn0051644",2.92814154194968,3.40176657238254,24.6265125617889,6.95877274947932e-07,5.00459684037897e-05
"FBgn0259729",2.97171834355023,3.46445064076651,24.5773829269313,7.13846760455318e-07,5.11049385325966e-05
"FBgn0032647",1.18110574111494,3.15745247243552,24.5624701064337,7.19392727274164e-07,5.12689387084529e-05
"FBgn0039425",3.18169602611978,4.63239383549063,24.5517199132489,7.23417422329385e-07,5.13235333409361e-05
"FBgn0033280",3.94405368180871,3.04498156695726,24.5387881873783,7.28288773250434e-07,5.14374357788984e-05
"FBgn0050384",2.50221840497765,2.86636688947248,24.4863322269629,7.48388459590801e-07,5.26210635649782e-05
"FBgn0031723",3.47891320379682,4.28075439916062,24.422268144143,7.73692124227792e-07,5.41584486959454e-05
"FBgn0038655",3.1390812959303,4.20896925969281,24.3852578060683,7.88699392833883e-07,5.49646700758127e-05
"FBgn0033364",3.72490232968704,3.95318495880694,24.3422105566331,8.06522154649358e-07,5.59591362807374e-05
"FBgn0034477",3.58763970382392,3.06290248446064,24.2848082955967,8.30918229580445e-07,5.73989566486492e-05
"FBgn0052713",2.97140487257264,1.94621519660435,24.2670515649763,8.3861370543203e-07,5.76775801770937e-05
"FBgn0036437",1.66094791503583,4.83384858568713,24.2305453943213,8.54660123540902e-07,5.85256388946488e-05
"FBgn0039070",2.29793691079478,4.19819829262522,24.1328488362962,8.99133909438977e-07,6.10076128296359e-05
"FBgn0029747",3.41396409181864,3.20170014750258,24.1199947934621,9.05155597199173e-07,6.10076128296359e-05
"FBgn0031347",2.54592878468639,5.71895983254131,24.1086086093454,9.10523411451503e-07,6.10076128296359e-05
"FBgn0265578",2.80615010470479,1.29095943008604,24.0980746728138,9.15517871529768e-07,6.10076128296359e-05
"FBgn0033344",2.04236953249324,2.15820518084324,24.0918480545805,9.18483010124106e-07,6.10076128296359e-05
"FBgn0040508",3.1422275279544,4.21620828003395,24.0831383141877,9.226467842378e-07,6.10076128296359e-05
"FBgn0267363",3.35172574250808,3.60944341723777,24.0822526110263,9.2307126190239e-07,6.10076128296359e-05
"FBgn0260459",2.36783096524455,2.08865521160692,24.0685363437058,9.29669906549298e-07,6.10076128296359e-05
"FBgn0036443",2.85020166099773,1.9705523977266,24.0661393307175,9.30827911579315e-07,6.10076128296359e-05
"FBgn0264369",5.89663143931253,0.464440326715201,24.0549959364789,9.36230344223017e-07,6.10076128296359e-05
"FBgn0032369",3.81961480866683,2.47196328245351,24.0541342721451,9.36649395324905e-07,6.10076128296359e-05
"FBgn0031169",1.74529270014232,1.86929603303875,24.0526189120217,9.37386813001389e-07,6.10076128296359e-05
"FBgn0040649",2.60502961043951,1.43032740483702,24.0097806568746,9.58475736819657e-07,6.21234273864592e-05
"FBgn0011270",3.27777589744022,4.20817794482538,23.9744550938284,9.76223711865681e-07,6.27570773559763e-05
"FBgn0250841",5.30212791913816,4.83911248701783,23.9685847423931,9.79204815951427e-07,6.27570773559763e-05
"FBgn0260480",3.03335492356883,3.0577450759248,23.9644267770575,9.81321851030973e-07,6.27570773559763e-05
"FBgn0036093",2.208482457774,3.56881431305587,23.9588072150853,9.8419035599531e-07,6.27570773559763e-05
"FBgn0033498",2.28687405976046,2.6926757897397,23.9141452858029,1.00728905320138e-06,6.33880235562635e-05
"FBgn0036729",2.19838039515666,3.7884821596954,23.9118977488308,1.00846571881694e-06,6.33880235562635e-05
"FBgn0260776",3.69466708890238,3.76122932613014,23.9008899314539,1.01424864142377e-06,6.33880235562635e-05
"FBgn0013694",-1.95032149488093,-0.73754314023433,23.8989051783838,1.01529485833284e-06,6.33880235562635e-05
"FBgn0053293",1.76204528076076,4.22590313365783,23.8986312716817,1.0154393269062e-06,6.33880235562635e-05
